sex,row_number,liters_drunk,drink,check_number,label,age_adult,age_child,age_elderly,is_alcoholic,session_day,session_evening,session_morning
1,35,5.0,fanta,8016,1,0,0,1,0,0,0,1
0,32,3.0,fanta,8637,1,0,1,0,0,0,0,1
0,97,5.0,water,9666,0,0,0,1,0,0,1,0
1,9,1.0,water,7986,0,1,0,0,0,0,0,1
1,73,3.0,fanta,6539,0,0,0,1,0,0,1,0
1,47,2.0,fanta,4132,0,0,0,1,0,0,0,1
0,14,0.0,fanta,8306,0,1,0,0,0,1,0,0
1,57,5.0,water,8317,1,0,0,1,0,0,1,0
0,63,0.0,fanta,9494,0,0,1,0,0,0,1,0
0,89,0.0,fanta,3512,1,1,0,0,0,1,0,0
0,40,2.47,bugbeer,8363,1,1,0,0,1,1,0,0
1,19,1.0,water,9875,1,0,0,1,0,0,0,1
0,62,4.0,cola,6827,1,1,0,0,0,0,1,0
0,89,2.0,strong beer,9555,0,0,0,1,1,0,1,0
0,12,2.0,bugbeer,6854,0,1,0,0,1,0,1,0
0,67,3.0,strong beer,8873,1,0,0,1,1,0,1,0
1,70,5.0,strong beer,7060,1,1,0,0,1,0,1,0
0,36,3.0,water,9004,1,0,0,1,0,1,0,0
0,32,2.47,beerbeer,3675,1,0,0,1,1,0,0,1
1,95,4.0,fanta,6680,1,1,0,0,0,1,0,0
1,83,5.0,beerbeer,8382,1,0,0,1,1,1,0,0
0,33,1.0,strong beer,983,1,0,0,1,1,0,0,1
1,79,0.0,water,7649,1,0,0,1,0,1,0,0
0,72,0.0,cola,687,0,1,0,0,0,0,0,1
0,47,2.47,fanta,2975,0,0,0,1,0,0,0,1
0,19,3.0,bugbeer,3042,0,0,0,1,1,1,0,0
1,1,1.0,cola,7611,1,0,1,0,0,0,0,1
0,45,4.0,cola,8945,1,1,0,0,0,0,1,0
1,51,5.0,cola,6113,1,0,1,0,0,0,0,1
0,22,5.0,beerbeer,9639,1,0,0,1,1,1,0,0
0,55,4.0,strong beer,7235,0,0,0,1,1,1,0,0
0,26,5.0,water,8947,1,1,0,0,0,1,0,0
0,82,0.0,water,8475,1,1,0,0,0,0,0,1
0,20,4.0,fanta,1050,1,0,0,1,0,1,0,0
1,19,5.0,strong beer,7706,1,1,0,0,1,1,0,0
1,45,4.0,water,3969,0,1,0,0,0,1,0,0
0,30,0.0,cola,4987,1,0,0,1,0,0,1,0
1,8,2.47,strong beer,593,1,0,0,1,1,1,0,0
0,60,0.0,water,3869,0,0,1,0,0,0,0,1
0,43,5.0,cola,7445,0,0,0,1,0,1,0,0
0,96,1.0,fanta,4068,0,0,1,0,0,0,0,1
1,41,5.0,cola,326,0,1,0,0,0,1,0,0
0,87,5.0,bugbeer,2090,1,1,0,0,1,0,1,0
1,64,5.0,bugbeer,3902,1,1,0,0,1,0,1,0
0,4,4.0,cola,3673,0,0,0,1,0,1,0,0
1,7,2.0,fanta,2442,0,0,0,1,0,0,0,1
1,41,4.0,strong beer,2684,1,1,0,0,1,0,0,1
0,64,3.0,beerbeer,4301,1,1,0,0,1,0,0,1
0,39,0.0,fanta,5322,0,0,1,0,0,0,0,1
0,30,2.0,beerbeer,1802,1,1,0,0,1,0,1,0
1,28,1.0,cola,8148,0,0,1,0,0,0,0,1
1,56,4.0,fanta,8362,1,1,0,0,0,0,1,0
0,34,2.47,strong beer,3378,0,0,0,1,1,1,0,0
0,55,0.0,fanta,6434,0,0,0,1,0,1,0,0
1,59,3.0,fanta,8580,1,0,0,1,0,1,0,0
0,50,2.47,cola,707,1,0,0,1,0,0,1,0
0,39,1.0,fanta,6651,1,1,0,0,0,0,0,1
1,14,5.0,fanta,2469,1,1,0,0,0,0,0,1
0,83,5.0,beerbeer,792,1,1,0,0,1,0,0,1
1,19,4.0,cola,6395,1,0,0,1,0,0,0,1
0,63,4.0,cola,5214,0,1,0,0,0,0,0,1
0,80,5.0,fanta,4062,1,0,0,1,0,1,0,0
1,47,3.0,fanta,6513,1,1,0,0,0,0,0,1
0,83,1.0,cola,5066,1,1,0,0,0,0,1,0
0,97,1.0,cola,813,1,0,1,0,0,0,0,1
0,6,2.47,bugbeer,808,1,1,0,0,1,0,1,0
0,10,1.0,water,5985,0,0,0,1,0,0,0,1
1,74,0.0,beerbeer,5145,0,1,0,0,1,0,1,0
0,63,1.0,water,6874,0,1,0,0,0,0,0,1
0,78,0.0,water,2958,1,1,0,0,0,0,0,1
0,38,0.0,water,1854,1,0,0,1,0,1,0,0
0,43,3.0,fanta,6319,1,0,0,1,0,0,1,0
1,79,3.0,cola,260,1,1,0,0,0,1,0,0
0,97,0.0,strong beer,1222,0,1,0,0,1,1,0,0
1,88,2.0,strong beer,5006,0,1,0,0,1,0,1,0
1,4,4.0,cola,8743,1,1,0,0,0,0,1,0
0,51,4.0,cola,3035,1,0,0,1,0,1,0,0
0,77,4.0,fanta,7973,1,1,0,0,0,0,0,1
0,44,5.0,beerbeer,2210,1,1,0,0,1,1,0,0
0,71,3.0,beerbeer,6323,1,0,0,1,1,0,1,0
0,72,3.0,water,8874,0,1,0,0,0,0,1,0
0,91,4.0,cola,722,1,0,1,0,0,0,1,0
0,0,4.0,fanta,3462,1,1,0,0,0,0,0,1
0,30,2.0,cola,2517,0,0,0,1,0,1,0,0
1,42,0.0,beerbeer,4158,0,0,0,1,1,0,1,0
1,69,1.0,cola,8840,1,0,1,0,0,0,0,1
0,21,1.0,cola,4957,0,1,0,0,0,0,1,0
0,0,4.0,water,6140,1,1,0,0,0,1,0,0
1,43,2.47,beerbeer,1369,1,1,0,0,1,0,0,1
1,40,5.0,strong beer,9255,1,0,0,1,1,1,0,0
1,47,2.0,water,6212,1,1,0,0,0,0,1,0
1,7,4.0,beerbeer,7889,1,0,0,1,1,0,1,0
0,36,1.0,beerbeer,2102,1,1,0,0,1,0,1,0
0,87,4.0,fanta,5890,0,1,0,0,0,0,1,0
1,47,3.0,water,59,1,0,0,1,0,0,0,1
1,40,4.0,strong beer,6984,0,0,0,1,1,0,1,0
0,31,5.0,beerbeer,4961,1,0,0,1,1,0,1,0
1,92,4.0,bugbeer,599,1,1,0,0,1,0,0,1
0,11,2.0,water,737,0,0,1,0,0,0,0,1
0,82,2.0,strong beer,361,0,1,0,0,1,0,0,1
0,51,2.0,beerbeer,3930,0,1,0,0,1,1,0,0
1,99,0.0,strong beer,9178,1,0,0,1,1,0,1,0
0,92,5.0,cola,2569,1,1,0,0,0,1,0,0
0,63,5.0,strong beer,2638,1,1,0,0,1,0,1,0
0,94,3.0,fanta,3353,1,0,0,1,0,0,1,0
0,62,3.0,strong beer,1977,1,0,0,1,1,0,1,0
0,73,0.0,fanta,3633,0,0,0,1,0,0,1,0
1,7,5.0,bugbeer,6524,0,0,0,1,1,0,1,0
1,1,0.0,cola,3106,1,1,0,0,0,1,0,0
0,31,2.0,fanta,3143,0,0,0,1,0,0,0,1
0,9,5.0,bugbeer,9431,0,0,0,1,1,0,0,1
0,32,3.0,cola,1418,0,0,0,1,0,1,0,0
1,33,3.0,water,4350,0,0,0,1,0,1,0,0
0,42,1.0,water,4699,1,1,0,0,0,0,0,1
0,47,2.47,bugbeer,1684,0,1,0,0,1,0,0,1
1,49,4.0,water,7740,1,1,0,0,0,0,0,1
0,39,2.0,bugbeer,8319,0,1,0,0,1,0,1,0
1,21,2.47,water,1869,0,0,0,1,0,0,0,1
0,37,1.0,fanta,5113,1,1,0,0,0,0,0,1
1,38,1.0,bugbeer,8323,0,0,0,1,1,0,1,0
0,22,1.0,strong beer,8285,0,1,0,0,1,0,0,1
1,89,3.0,fanta,5268,1,0,1,0,0,1,0,0
0,77,5.0,bugbeer,8596,1,1,0,0,1,1,0,0
0,70,2.47,cola,4405,1,1,0,0,0,0,1,0
0,28,3.0,cola,6334,0,0,0,1,0,1,0,0
1,82,3.0,strong beer,9628,1,0,0,1,1,1,0,0
0,6,1.0,fanta,184,0,0,1,0,0,1,0,0
1,21,2.47,water,4604,1,0,1,0,0,0,0,1
0,19,3.0,fanta,825,1,0,0,1,0,0,0,1
0,50,2.47,cola,5957,1,0,1,0,0,0,0,1
0,61,3.0,water,8489,0,0,0,1,0,1,0,0
0,62,2.0,cola,7462,0,0,0,1,0,0,1,0
0,4,5.0,bugbeer,4199,1,1,0,0,1,0,1,0
0,18,4.0,cola,9046,0,1,0,0,0,1,0,0
1,40,2.0,beerbeer,6066,0,0,0,1,1,0,0,1
0,35,2.47,cola,631,1,1,0,0,0,0,0,1
0,45,3.0,strong beer,1922,1,1,0,0,1,1,0,0
0,53,5.0,water,4687,0,0,0,1,0,0,0,1
0,61,0.0,strong beer,8683,0,1,0,0,1,1,0,0
0,8,3.0,fanta,8266,1,0,0,1,0,0,1,0
1,54,4.0,bugbeer,4622,1,1,0,0,1,0,0,1
0,60,4.0,cola,8371,0,0,0,1,0,0,1,0
0,29,4.0,bugbeer,5408,1,0,0,1,1,1,0,0
0,19,5.0,strong beer,9328,1,1,0,0,1,0,0,1
1,6,4.0,fanta,6324,0,1,0,0,0,0,0,1
1,63,5.0,water,8741,1,1,0,0,0,1,0,0
0,74,3.0,beerbeer,6965,1,1,0,0,1,0,0,1
0,72,3.0,cola,22,0,0,0,1,0,1,0,0
0,8,2.0,beerbeer,4351,0,1,0,0,1,1,0,0
0,0,5.0,water,2699,1,1,0,0,0,1,0,0
0,44,2.0,bugbeer,7283,0,0,0,1,1,0,1,0
1,54,4.0,beerbeer,849,1,1,0,0,1,1,0,0
0,63,4.0,bugbeer,3826,0,0,0,1,1,0,1,0
0,80,3.0,water,5303,1,0,0,1,0,0,0,1
0,24,4.0,fanta,9613,0,0,0,1,0,0,1,0
0,23,3.0,cola,1190,1,0,0,1,0,0,1,0
0,66,2.47,cola,5600,1,1,0,0,0,0,1,0
0,32,3.0,cola,1968,0,1,0,0,0,1,0,0
0,66,4.0,fanta,9109,1,1,0,0,0,0,0,1
1,32,3.0,water,9349,0,1,0,0,0,0,0,1
1,53,1.0,strong beer,7416,0,0,0,1,1,0,1,0
0,75,0.0,fanta,6863,1,1,0,0,0,0,1,0
1,40,2.0,fanta,6755,1,0,1,0,0,1,0,0
0,22,5.0,beerbeer,2860,0,0,0,1,1,0,0,1
0,11,0.0,fanta,3579,0,1,0,0,0,1,0,0
1,88,2.47,strong beer,7512,1,0,0,1,1,1,0,0
0,25,2.0,cola,1889,1,0,0,1,0,1,0,0
1,40,4.0,cola,4835,1,1,0,0,0,1,0,0
0,82,5.0,fanta,2199,0,0,0,1,0,1,0,0
0,64,5.0,beerbeer,4380,0,0,0,1,1,1,0,0
1,0,3.0,water,3185,1,1,0,0,0,0,1,0
1,23,1.0,bugbeer,8478,1,1,0,0,1,1,0,0
1,93,3.0,bugbeer,4977,1,0,0,1,1,1,0,0
1,63,2.47,cola,9063,0,1,0,0,0,0,1,0
0,22,5.0,strong beer,643,1,1,0,0,1,0,1,0
0,61,3.0,beerbeer,5758,0,0,0,1,1,0,0,1
0,37,0.0,cola,1111,0,0,0,1,0,0,1,0
0,67,3.0,water,2400,1,1,0,0,0,1,0,0
0,29,5.0,water,4489,1,0,0,1,0,1,0,0
1,8,0.0,cola,3427,1,1,0,0,0,0,0,1
1,10,1.0,beerbeer,3505,1,0,0,1,1,0,1,0
0,74,4.0,fanta,4168,0,0,0,1,0,0,0,1
0,52,1.0,beerbeer,2605,1,1,0,0,1,0,1,0
1,61,5.0,strong beer,369,0,0,0,1,1,1,0,0
0,19,3.0,fanta,7961,0,0,0,1,0,0,1,0
1,44,2.0,cola,9374,1,1,0,0,0,0,0,1
1,19,2.0,strong beer,2017,1,1,0,0,1,0,0,1
1,65,2.0,cola,2405,0,1,0,0,0,0,1,0
0,86,2.47,water,4047,0,1,0,0,0,0,0,1
1,79,2.0,bugbeer,7438,1,0,0,1,1,0,0,1
0,0,2.0,strong beer,5580,1,1,0,0,1,0,1,0
1,75,0.0,beerbeer,5155,1,1,0,0,1,0,0,1
1,56,1.0,cola,8025,0,0,0,1,0,0,1,0
1,91,4.0,fanta,7443,0,0,0,1,0,1,0,0
0,45,2.0,water,7246,0,0,0,1,0,1,0,0
0,49,4.0,cola,7581,1,1,0,0,0,1,0,0
0,54,0.0,bugbeer,4907,1,0,0,1,1,0,0,1
0,19,1.0,bugbeer,9056,1,0,0,1,1,0,0,1
1,87,5.0,beerbeer,4963,1,0,0,1,1,1,0,0
1,95,2.0,fanta,6821,0,1,0,0,0,1,0,0
0,69,5.0,fanta,7440,0,1,0,0,0,0,0,1
0,38,1.0,water,4738,0,1,0,0,0,1,0,0
1,71,2.47,cola,1805,1,1,0,0,0,0,1,0
0,70,0.0,water,1416,0,0,1,0,0,0,0,1
1,66,3.0,water,587,1,1,0,0,0,0,1,0
0,58,4.0,water,2893,1,0,0,1,0,1,0,0
0,20,3.0,fanta,5215,1,0,1,0,0,1,0,0
0,38,1.0,bugbeer,5833,1,1,0,0,1,1,0,0
1,18,0.0,fanta,4484,0,0,0,1,0,1,0,0
1,38,3.0,cola,1167,0,0,0,1,0,0,0,1
0,25,2.0,cola,8442,0,0,0,1,0,0,0,1
0,42,2.47,strong beer,4106,1,0,0,1,1,0,0,1
0,43,2.0,strong beer,1477,1,1,0,0,1,0,1,0
0,28,2.47,water,5864,0,1,0,0,0,1,0,0
0,42,1.0,fanta,9270,0,0,0,1,0,0,1,0
1,88,0.0,strong beer,7245,1,0,0,1,1,0,0,1
0,38,3.0,bugbeer,2694,0,0,0,1,1,0,0,1
0,45,0.0,water,1465,0,1,0,0,0,0,0,1
1,28,4.0,strong beer,9330,1,0,0,1,1,1,0,0
1,75,3.0,cola,5951,1,0,0,1,0,0,0,1
0,23,2.0,water,9129,0,0,1,0,0,0,0,1
1,97,4.0,beerbeer,4052,0,0,0,1,1,0,1,0
1,9,5.0,strong beer,160,0,0,0,1,1,0,0,1
0,49,0.0,cola,3834,1,1,0,0,0,1,0,0
0,22,0.0,beerbeer,7669,0,0,0,1,1,0,0,1
0,63,1.0,beerbeer,8552,0,1,0,0,1,0,1,0
0,53,0.0,cola,4116,0,0,0,1,0,0,0,1
0,26,1.0,cola,2369,1,0,0,1,0,1,0,0
1,40,4.0,water,385,1,0,1,0,0,0,1,0
0,42,0.0,beerbeer,1540,1,0,0,1,1,0,0,1
0,84,0.0,beerbeer,1710,0,1,0,0,1,0,1,0
0,22,5.0,fanta,1530,0,1,0,0,0,1,0,0
0,66,3.0,strong beer,8631,1,1,0,0,1,0,0,1
0,59,4.0,strong beer,2662,1,0,0,1,1,0,1,0
0,57,0.0,cola,3363,0,0,0,1,0,1,0,0
0,6,4.0,cola,5944,1,1,0,0,0,1,0,0
1,8,3.0,water,318,1,0,0,1,0,0,0,1
0,25,1.0,water,64,0,0,1,0,0,1,0,0
0,28,2.47,water,3850,1,0,0,1,0,0,0,1
1,5,5.0,cola,754,1,0,1,0,0,1,0,0
0,95,0.0,cola,8986,0,1,0,0,0,0,1,0
0,83,1.0,cola,5852,1,1,0,0,0,0,1,0
1,46,4.0,water,5612,1,1,0,0,0,1,0,0
1,3,0.0,fanta,2698,1,0,1,0,0,0,0,1
0,40,1.0,fanta,6642,1,1,0,0,0,0,1,0
0,9,0.0,cola,3699,0,0,0,1,0,1,0,0
1,79,2.47,beerbeer,3417,0,0,0,1,1,0,0,1
1,72,2.47,fanta,5552,0,1,0,0,0,0,0,1
1,5,0.0,bugbeer,605,0,0,0,1,1,0,1,0
1,5,2.47,bugbeer,5625,1,1,0,0,1,1,0,0
1,6,1.0,strong beer,1945,0,1,0,0,1,1,0,0
0,84,3.0,cola,5221,1,0,0,1,0,0,0,1
0,37,0.0,strong beer,7882,1,0,0,1,1,0,1,0
1,19,5.0,beerbeer,2385,1,0,0,1,1,1,0,0
1,27,2.47,strong beer,2108,0,1,0,0,1,0,0,1
0,21,5.0,fanta,198,0,1,0,0,0,0,1,0
1,33,1.0,bugbeer,6801,1,1,0,0,1,0,1,0
0,54,3.0,water,3732,1,0,0,1,0,1,0,0
0,54,1.0,bugbeer,1262,1,1,0,0,1,1,0,0
0,6,2.0,strong beer,9789,1,0,0,1,1,0,1,0
1,31,4.0,bugbeer,4273,1,0,0,1,1,1,0,0
0,21,5.0,water,4367,1,0,1,0,0,0,1,0
0,95,4.0,water,5535,0,1,0,0,0,0,0,1
0,22,0.0,bugbeer,5211,1,0,0,1,1,1,0,0
0,91,5.0,bugbeer,7251,1,1,0,0,1,0,1,0
1,19,1.0,water,1982,1,0,0,1,0,0,0,1
1,2,0.0,water,7618,1,0,0,1,0,0,0,1
1,21,0.0,cola,4247,1,0,0,1,0,0,1,0
1,61,5.0,beerbeer,2433,1,1,0,0,1,0,1,0
0,95,5.0,strong beer,8558,1,0,0,1,1,1,0,0
0,26,4.0,bugbeer,1667,1,1,0,0,1,0,1,0
0,23,4.0,water,4515,1,0,0,1,0,0,1,0
0,8,3.0,fanta,1578,1,1,0,0,0,1,0,0
1,25,0.0,strong beer,2677,0,1,0,0,1,1,0,0
0,1,1.0,cola,2221,0,0,0,1,0,0,1,0
0,64,1.0,beerbeer,2488,0,1,0,0,1,1,0,0
0,79,0.0,bugbeer,3370,1,0,0,1,1,0,1,0
0,6,3.0,bugbeer,2781,1,1,0,0,1,1,0,0
0,25,3.0,fanta,1319,1,0,1,0,0,0,0,1
0,34,2.0,bugbeer,3678,0,1,0,0,1,1,0,0
1,47,4.0,strong beer,4013,1,1,0,0,1,0,1,0
0,68,3.0,beerbeer,8998,0,1,0,0,1,0,0,1
0,75,5.0,fanta,9315,0,0,0,1,0,1,0,0
1,21,2.0,beerbeer,1849,1,0,0,1,1,0,0,1
0,76,2.0,fanta,8642,0,0,1,0,0,0,0,1
1,73,5.0,fanta,3229,1,0,1,0,0,1,0,0
0,98,0.0,fanta,9621,0,0,0,1,0,0,0,1
1,82,1.0,bugbeer,6128,0,0,0,1,1,0,0,1
0,1,2.0,beerbeer,3598,1,1,0,0,1,0,0,1
0,91,5.0,fanta,9633,1,0,1,0,0,1,0,0
0,53,2.47,cola,8019,1,1,0,0,0,1,0,0
0,82,0.0,fanta,7066,0,0,1,0,0,0,1,0
0,84,4.0,beerbeer,9084,1,1,0,0,1,0,1,0
0,91,2.0,water,9764,0,1,0,0,0,1,0,0
0,59,0.0,beerbeer,6088,0,0,0,1,1,1,0,0
1,91,5.0,strong beer,1707,1,0,0,1,1,1,0,0
0,0,2.47,water,3289,1,1,0,0,0,0,1,0
0,71,5.0,beerbeer,8707,1,1,0,0,1,1,0,0
0,66,4.0,fanta,3365,0,0,0,1,0,1,0,0
0,13,5.0,water,9143,1,1,0,0,0,0,1,0
0,19,3.0,bugbeer,9238,0,0,0,1,1,0,1,0
0,0,1.0,beerbeer,5820,1,1,0,0,1,1,0,0
1,23,4.0,bugbeer,3175,1,1,0,0,1,0,1,0
1,83,5.0,cola,7905,0,0,0,1,0,1,0,0
0,20,1.0,fanta,1099,0,0,1,0,0,0,0,1
1,45,0.0,beerbeer,3272,0,0,0,1,1,0,0,1
1,4,5.0,fanta,2908,1,0,0,1,0,1,0,0
0,96,5.0,cola,3015,1,1,0,0,0,0,1,0
0,52,4.0,water,4873,0,1,0,0,0,0,1,0
0,16,2.47,fanta,3739,1,0,0,1,0,0,0,1
0,96,0.0,strong beer,9640,1,1,0,0,1,0,1,0
0,48,5.0,beerbeer,2840,1,0,0,1,1,0,1,0
1,61,4.0,water,5414,1,1,0,0,0,0,1,0
1,90,5.0,bugbeer,3559,1,1,0,0,1,0,1,0
0,35,5.0,strong beer,249,0,0,0,1,1,0,0,1
0,67,3.0,strong beer,2817,0,0,0,1,1,0,0,1
0,81,4.0,bugbeer,5824,1,0,0,1,1,1,0,0
0,30,0.0,water,8560,1,1,0,0,0,1,0,0
0,17,2.47,bugbeer,1543,1,0,0,1,1,0,1,0
0,45,2.0,bugbeer,7295,0,1,0,0,1,0,1,0
1,93,4.0,bugbeer,2455,1,1,0,0,1,1,0,0
1,75,4.0,bugbeer,6227,1,1,0,0,1,0,1,0
1,40,0.0,bugbeer,1568,1,1,0,0,1,0,0,1
0,70,2.47,water,5703,0,0,0,1,0,0,1,0
0,89,2.0,water,2615,0,1,0,0,0,0,0,1
0,100,5.0,beerbeer,8468,1,1,0,0,1,0,0,1
0,79,0.0,beerbeer,1320,0,1,0,0,1,0,0,1
1,56,3.0,strong beer,6104,1,0,0,1,1,0,1,0
0,94,3.0,fanta,7458,1,1,0,0,0,0,0,1
0,48,1.0,bugbeer,8408,0,0,0,1,1,0,0,1
0,44,2.0,cola,6514,0,0,1,0,0,1,0,0
1,32,2.47,fanta,8141,1,0,0,1,0,0,1,0
1,26,1.0,bugbeer,9290,1,0,0,1,1,0,0,1
0,60,5.0,bugbeer,4614,1,1,0,0,1,1,0,0
1,72,2.0,cola,1970,0,1,0,0,0,1,0,0
1,95,1.0,cola,7488,1,1,0,0,0,0,1,0
0,99,5.0,strong beer,5225,1,1,0,0,1,1,0,0
0,4,0.0,fanta,2514,1,0,0,1,0,1,0,0
0,52,2.47,fanta,5242,0,0,0,1,0,0,0,1
0,91,4.0,beerbeer,6918,1,0,0,1,1,0,1,0
0,86,2.0,cola,9751,1,0,1,0,0,1,0,0
0,16,2.47,fanta,2639,1,0,0,1,0,0,1,0
0,97,2.47,strong beer,9929,0,1,0,0,1,0,0,1
1,51,0.0,beerbeer,9696,0,0,0,1,1,0,1,0
0,53,5.0,water,7372,1,0,0,1,0,0,1,0
0,43,0.0,strong beer,9166,0,0,0,1,1,0,0,1
0,27,2.47,bugbeer,4984,1,0,0,1,1,0,0,1
1,78,1.0,cola,6771,1,0,0,1,0,0,0,1
0,14,2.0,bugbeer,1158,0,0,0,1,1,1,0,0
0,18,0.0,cola,1546,1,0,0,1,0,0,1,0
1,50,0.0,bugbeer,4714,0,1,0,0,1,0,1,0
0,92,5.0,beerbeer,4341,1,0,0,1,1,1,0,0
0,6,0.0,cola,5713,1,0,1,0,0,0,1,0
1,36,1.0,strong beer,9095,0,1,0,0,1,0,0,1
0,44,2.0,bugbeer,5554,1,1,0,0,1,1,0,0
1,56,3.0,fanta,4345,0,1,0,0,0,0,1,0
1,36,3.0,fanta,5976,1,0,0,1,0,0,0,1
0,71,3.0,beerbeer,3905,0,1,0,0,1,0,0,1
1,64,2.0,bugbeer,8233,1,1,0,0,1,0,1,0
0,48,2.47,bugbeer,5843,1,0,0,1,1,1,0,0
0,4,2.47,bugbeer,3114,1,0,0,1,1,0,1,0
0,24,4.0,beerbeer,9918,1,0,0,1,1,0,0,1
0,86,3.0,water,8674,0,1,0,0,0,0,0,1
0,84,0.0,fanta,6979,1,0,0,1,0,0,1,0
0,76,3.0,bugbeer,6505,0,0,0,1,1,1,0,0
1,78,3.0,cola,9168,1,1,0,0,0,1,0,0
1,24,5.0,fanta,6798,0,0,0,1,0,0,1,0
1,22,3.0,fanta,7043,1,1,0,0,0,0,0,1
0,40,2.47,cola,3065,0,0,1,0,0,1,0,0
1,88,3.0,beerbeer,5771,0,1,0,0,1,1,0,0
1,35,0.0,cola,7916,1,1,0,0,0,1,0,0
1,99,2.0,fanta,9013,0,1,0,0,0,1,0,0
1,27,2.47,cola,6168,0,0,1,0,0,0,1,0
0,68,2.47,water,7544,1,1,0,0,0,1,0,0
0,86,2.0,fanta,8783,0,0,0,1,0,1,0,0
0,66,4.0,cola,9336,1,0,1,0,0,0,1,0
1,77,1.0,strong beer,7299,1,0,0,1,1,0,0,1
1,47,1.0,cola,2073,0,0,0,1,0,1,0,0
0,61,1.0,bugbeer,1663,1,0,0,1,1,0,0,1
0,74,1.0,cola,8519,0,0,1,0,0,1,0,0
0,97,1.0,beerbeer,7993,1,1,0,0,1,0,0,1
0,14,3.0,strong beer,5437,0,1,0,0,1,0,1,0
0,52,1.0,strong beer,3030,0,0,0,1,1,0,1,0
1,77,4.0,water,2500,1,0,0,1,0,0,0,1
0,87,0.0,cola,373,1,0,0,1,0,0,1,0
0,6,1.0,fanta,6232,1,0,0,1,0,0,1,0
0,67,5.0,water,2086,0,0,0,1,0,1,0,0
0,20,2.0,cola,3642,1,0,0,1,0,0,0,1
0,63,3.0,fanta,9972,1,1,0,0,0,1,0,0
0,70,3.0,fanta,2888,1,0,1,0,0,0,1,0
0,17,2.0,water,4016,0,0,1,0,0,1,0,0
1,60,2.0,beerbeer,5570,0,0,0,1,1,0,1,0
0,75,0.0,water,4277,1,0,1,0,0,1,0,0
0,2,4.0,fanta,9500,1,0,0,1,0,0,1,0
1,42,2.47,beerbeer,3134,0,0,0,1,1,1,0,0
1,81,2.0,strong beer,7750,0,0,0,1,1,1,0,0
1,33,4.0,cola,2071,0,0,0,1,0,0,1,0
0,42,2.0,water,459,0,1,0,0,0,0,0,1
0,53,3.0,bugbeer,2458,1,0,0,1,1,0,0,1
0,8,2.47,strong beer,6548,1,0,0,1,1,0,1,0
0,28,3.0,beerbeer,1558,1,1,0,0,1,0,1,0
1,13,3.0,strong beer,3197,0,0,0,1,1,1,0,0
0,12,3.0,fanta,3254,0,0,0,1,0,0,0,1
1,99,5.0,bugbeer,3934,1,1,0,0,1,1,0,0
0,7,5.0,bugbeer,9978,1,1,0,0,1,0,0,1
1,24,4.0,bugbeer,7716,1,0,0,1,1,0,1,0
0,66,2.0,bugbeer,5478,1,1,0,0,1,0,0,1
0,20,2.0,cola,8361,0,0,0,1,0,0,1,0
0,22,3.0,water,3907,0,1,0,0,0,1,0,0
0,97,4.0,bugbeer,4761,1,1,0,0,1,0,0,1
0,16,3.0,beerbeer,4240,0,1,0,0,1,0,1,0
1,8,1.0,cola,8705,1,1,0,0,0,0,1,0
1,19,2.0,cola,7506,0,1,0,0,0,0,1,0
0,24,1.0,strong beer,2424,0,0,0,1,1,0,1,0
0,78,1.0,cola,137,0,1,0,0,0,0,1,0
1,22,5.0,beerbeer,3993,1,0,0,1,1,0,0,1
0,31,3.0,water,6694,0,1,0,0,0,1,0,0
1,12,1.0,beerbeer,6747,1,1,0,0,1,0,1,0
0,89,3.0,cola,2019,0,0,0,1,0,0,0,1
0,90,5.0,cola,8138,1,0,0,1,0,0,0,1
0,89,1.0,fanta,4294,0,1,0,0,0,0,0,1
0,91,3.0,cola,197,0,0,0,1,0,1,0,0
1,15,3.0,bugbeer,4163,1,0,0,1,1,0,1,0
1,20,5.0,cola,8229,1,0,1,0,0,0,1,0
1,18,3.0,fanta,1584,1,1,0,0,0,1,0,0
0,11,2.0,beerbeer,1236,0,0,0,1,1,0,1,0
1,57,0.0,fanta,3023,0,0,1,0,0,1,0,0
0,82,2.0,fanta,1927,1,1,0,0,0,0,1,0
0,22,1.0,water,7055,0,1,0,0,0,0,0,1
0,87,0.0,water,4421,1,1,0,0,0,0,1,0
0,52,4.0,fanta,173,0,0,0,1,0,0,1,0
0,100,5.0,cola,2008,1,0,0,1,0,1,0,0
0,81,2.47,beerbeer,5607,0,1,0,0,1,0,1,0
1,72,5.0,cola,4749,1,1,0,0,0,1,0,0
0,92,3.0,water,7294,0,1,0,0,0,0,1,0
1,89,2.0,cola,8248,1,0,1,0,0,0,0,1
0,58,2.0,fanta,936,0,0,0,1,0,0,0,1
0,11,3.0,water,2515,1,1,0,0,0,0,1,0
1,64,2.47,strong beer,5388,0,0,0,1,1,0,1,0
0,95,4.0,cola,4319,1,1,0,0,0,0,1,0
0,65,5.0,strong beer,7527,1,0,0,1,1,1,0,0
0,17,3.0,fanta,6722,1,0,0,1,0,0,1,0
0,57,2.0,water,5496,1,1,0,0,0,0,1,0
1,39,4.0,water,9139,1,0,1,0,0,0,0,1
1,64,1.0,beerbeer,2040,0,0,0,1,1,1,0,0
0,92,3.0,strong beer,403,0,0,0,1,1,1,0,0
0,75,3.0,strong beer,3016,0,0,0,1,1,0,0,1
0,6,4.0,beerbeer,3754,1,0,0,1,1,0,0,1
